order_city,order_state,order_zipcode,order_region,order_country,market,location_id
Anantapur,Andhra Pradesh,,South Asia,India,Pacific Asia,3378
Huaihua,Hunan,,Eastern Asia,China,Pacific Asia,3379
Pekalongan,Java Central,,Southeast Asia,Indonesia,Pacific Asia,3380
Xinxiang,Henan,,Eastern Asia,China,Pacific Asia,3381
Guiping,Guangxi,,Eastern Asia,China,Pacific Asia,3382
Sartrouville,Isla de Francia,,Western Europe,France,Europe,3383
Bastia,Corse,,Western Europe,France,Europe,3384
Guimarães,Braga,,Southern Europe,Portugal,Europe,3385
Civitavecchia,Lacio,,Southern Europe,Italy,Europe,3386
Saint-Louis,Alsacia-Champaña-Ardenas-Lorena,,Western Europe,France,Europe,3387
Agen,Aquitania-Lemosín-Poitou-Charentes,,Western Europe,France,Europe,3388
Marl,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,3389
Oullins,Auvernia-Ródano-Alpes,,Western Europe,France,Europe,3390
Ragusa,Sicilia,,Southern Europe,Italy,Europe,3391
Caserta,Campania,,Southern Europe,Italy,Europe,3392
Valenciennes,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,3393
Avon,Isla de Francia,,Western Europe,France,Europe,3394
Les Pennes-Mirabeau,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,3395
Borken,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,3396
Eskilstuna,Södermanland,,Northern Europe,Sweden,Europe,3397
Bad Waldsee,Baden-Wurtemberg,,Western Europe,Germany,Europe,3398
South Shields,Inglaterra,,Northern Europe,United Kingdom,Europe,3399
Osny,Isla de Francia,,Western Europe,France,Europe,3400
Mâcon,Borgoña-Franco Condado,,Western Europe,France,Europe,3401
Loos,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,3402
Houilles,Isla de Francia,,Western Europe,France,Europe,3403
Stourbridge,Inglaterra,,Northern Europe,United Kingdom,Europe,3404
Barcelona,Anzoátegui,,South America,Venezuela,Latin America,3405
Andradina,São Paulo,,South America,Brazil,Latin America,3406
Pato Branco,Paraná,,South America,Brazil,Latin America,3407
Floriano,Piauí,,South America,Brazil,Latin America,3408
Guarenas,Miranda,,South America,Venezuela,Latin America,3409
Palhoça,Santa Catarina,,South America,Brazil,Latin America,3410
Cadereyta,Nuevo León,,Central America,Mexico,Latin America,3411
Villavicencio,Meta,,South America,Colombia,Latin America,3412
Delicias,Chihuahua,,Central America,Mexico,Latin America,3413
Franco da Rocha,São Paulo,,South America,Brazil,Latin America,3414
Fernando de la Mora,Central,,South America,Paraguay,Latin America,3415
Várzea Grande,Mato Grosso,,South America,Brazil,Latin America,3416
Gravatá,Pernambuco,,South America,Brazil,Latin America,3417
Babol,Mazandarán,,South Asia,Iran,Pacific Asia,3418
Mau,Uttar Pradesh,,South Asia,India,Pacific Asia,3419
Clovis,Nuevo México,88101,West of USA,United States,North America,3420
Saint-Cloud,Isla de Francia,,Western Europe,France,Europe,3421
Igdir,Igdir,,West Asia,Turkey,Pacific Asia,3422
Chipata,Oriental,,East Africa,Zambia,Africa,3423
Yantai,Shandong,,Eastern Asia,China,Pacific Asia,3424
Zinder,Zinder,,West Africa,Niger,Africa,3425
Feira,Aveiro,,Southern Europe,Portugal,Europe,3426
Pila,Gran Polonia,,Eastern Europe,Poland,Europe,3427
Ferndown,Inglaterra,,Northern Europe,United Kingdom,Europe,3428
Santa Rosa,La Pampa,,South America,Argentina,Latin America,3429
Yiyang,Hunan,,Eastern Asia,China,Pacific Asia,3430
Inegol,Bursa,,West Asia,Turkey,Pacific Asia,3431
Delray Beach,Florida,33445,South of  USA,United States,North America,3432
Murrieta,California,92563,West of USA,United States,North America,3433
Stevenage,Inglaterra,,Northern Europe,United Kingdom,Europe,3434
Berdyans'k,Zaporiyia,,Eastern Europe,Ukraine,Europe,3435
Karliova,Bingöl,,West Asia,Turkey,Pacific Asia,3436
Roman,Neamt,,Eastern Europe,Romania,Europe,3437
Neuwied,Renania-Palatinado,,Western Europe,Germany,Europe,3438
Amersfoort,Utrecht,,Western Europe,Netherlands,Europe,3439
Roosendaal,Brabante Septentrional,,Western Europe,Netherlands,Europe,3440
Polatsk,Vitsyebsk,,Eastern Europe,Belarus,Europe,3441
Saqqez,Kurdistán,,South Asia,Iran,Pacific Asia,3442
Nijmegen,Güeldres,,Western Europe,Netherlands,Europe,3443
Montargis,Centro-Valle de Loira,,Western Europe,France,Europe,3444
Oss,Brabante Septentrional,,Western Europe,Netherlands,Europe,3445
Cidade Ocidental,Goiás,,South America,Brazil,Latin America,3446
Carapicuíba,São Paulo,,South America,Brazil,Latin America,3447
Talara,Piura,,South America,Peru,Latin America,3448
Peoria,Illinois,61604,US Center,United States,North America,3449
Camarillo,California,93010,West of USA,United States,North America,3450
Uithoorn,Holanda Septentrional,,Western Europe,Netherlands,Europe,3451
La Rioja,La Rioja,,South America,Argentina,Latin America,3452
Rottingdean,Inglaterra,,Northern Europe,United Kingdom,Europe,3453
Fargo,Dakota del Norte,58103,US Center,United States,North America,3454
Drobeta-Turnu Severin,Mehedinti,,Eastern Europe,Romania,Europe,3455
Brantford,Ontario,,Canada,Canada,North America,3456
Tahta,Suhaj,,North Africa,Egypt,Africa,3457
Brikama,Occidental,,West Africa,Gambia,Africa,3458
Ris-Orangis,Isla de Francia,,Western Europe,France,Europe,3459
Millau,Languedoc-Rosellón-Mediodía-Pirineos,,Western Europe,France,Europe,3460
Harlow,Inglaterra,,Northern Europe,United Kingdom,Europe,3461
Cuenca,Castilla-La Mancha,,Southern Europe,Spain,Europe,3462
Dunstable,Inglaterra,,Northern Europe,United Kingdom,Europe,3463
Charallave,Miranda,,South America,Venezuela,Latin America,3464
Acámbaro,Guanajuato,,Central America,Mexico,Latin America,3465
Paço do Lumiar,Marañón,,South America,Brazil,Latin America,3466
Barranca,Lima,,South America,Peru,Latin America,3467
Mau,Madhya Pradesh,,South Asia,India,Pacific Asia,3468
Torbali,Izmir,,West Asia,Turkey,Pacific Asia,3469
Shihezi,Xinjiang Uygur,,Eastern Asia,China,Pacific Asia,3470
Tongi,Daca,,South Asia,Bangladesh,Pacific Asia,3471
Binzhou,Heilongjiang,,Eastern Asia,China,Pacific Asia,3472
Takasaki,Gunma,,Eastern Asia,Japan,Pacific Asia,3473
Dubuque,Iowa,52001,US Center,United States,North America,3474
Whittier,California,90604,West of USA,United States,North America,3475
Ontario,California,91761,West of USA,United States,North America,3476
Bryan,Texas,77803,US Center,United States,North America,3477
Cedar Rapids,Iowa,52402,US Center,United States,North America,3478
Elyria,Ohio,44035,East of USA,United States,North America,3479
Longueuil,Quebec,,Canada,Canada,North America,3480
Saint Petersburg,Florida,33710,South of  USA,United States,North America,3481
Homestead,Florida,33030,South of  USA,United States,North America,3482
Marysville,Washington,98270,West of USA,United States,North America,3483
Saint-Louis,Saint-Louis,,West Africa,Senegal,Africa,3484
Ludwigsfelde,Brandenburgo,,Western Europe,Germany,Europe,3485
Gorgan,Golestán,,South Asia,Iran,Pacific Asia,3486
Stains,Isla de Francia,,Western Europe,France,Europe,3487
Ipatinga,Minas Gerais,,South America,Brazil,Latin America,3488
Oktyabr'skiy,Bashkortostán,,Eastern Europe,Russia,Europe,3489
Royal Oak,Michigan,48073,US Center,United States,North America,3490
Norman,Oklahoma,73071,US Center,United States,North America,3491
Balmazujvaros,Hajdú-Bihar,,Eastern Europe,Hungary,Europe,3492
Silopi,Sirnak,,West Asia,Turkey,Pacific Asia,3493
Coppell,Texas,75019,US Center,United States,North America,3494
Rock Hill,Carolina del Sur,29730,South of  USA,United States,North America,3495
Zwedru,Grand Gedeh,,West Africa,Liberia,Africa,3496
Iringa,Iringa,,East Africa,Tanzania,Africa,3497
Gaborone,Sudeste,,Southern Africa,Botswana,Africa,3498
Guamúchil,Sinaloa,,Central America,Mexico,Latin America,3499
Anyang,Henan,,Eastern Asia,China,Pacific Asia,3500
Villeneuve-la-Garenne,Isla de Francia,,Western Europe,France,Europe,3501
Yokkaichi,Mie,,Eastern Asia,Japan,Pacific Asia,3502
Briton Ferry,Gales,,Northern Europe,United Kingdom,Europe,3503
Birobidzhan,Yevrey,,Eastern Europe,Russia,Europe,3504
Oradea,Bihor,,Eastern Europe,Romania,Europe,3505
Ariquemes,Rondônia,,South America,Brazil,Latin America,3506
Bolu,Bolu,,West Asia,Turkey,Pacific Asia,3507
Changshu,Jiangsu,,Eastern Asia,China,Pacific Asia,3508
Mutare,Manicalandia,,East Africa,Zimbabwe,Africa,3509
Guildford,Inglaterra,,Northern Europe,United Kingdom,Europe,3510
La Ciotat,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,3511
Treviglio,Lombardía,,Southern Europe,Italy,Europe,3512
Cherbourg-Octeville,Normandía,,Western Europe,France,Europe,3513
Buca,Izmir,,West Asia,Turkey,Pacific Asia,3514
Marlborough,Massachusetts,1752,East of USA,United States,North America,3515
Lichinga,Niassa,,East Africa,Mozambique,Africa,3516
Nuneaton,Inglaterra,,Northern Europe,United Kingdom,Europe,3517
Mauguio,Languedoc-Rosellón-Mediodía-Pirineos,,Western Europe,France,Europe,3518
Zhangzhou,Fujian,,Eastern Asia,China,Pacific Asia,3519
Vanadzor,Lori,,West Asia,Armenia,Pacific Asia,3520
Greenwood,Indiana,46142,US Center,United States,North America,3521
Grand Island,Nebraska,68801,US Center,United States,North America,3522
Kiziltepe,Mardin,,West Asia,Turkey,Pacific Asia,3523
Modica,Sicilia,,Southern Europe,Italy,Europe,3524
Semnán,Semnán,,South Asia,Iran,Pacific Asia,3525
Beipiao,Liaoning,,Eastern Asia,China,Pacific Asia,3526
Ann Arbor,Michigan,48104,US Center,United States,North America,3527
Cangzhou,Hebei,,Eastern Asia,China,Pacific Asia,3528
Bozeman,Montana,59715,West of USA,United States,North America,3529
Warrnambool,Victoria,,Oceania,Australia,Pacific Asia,3530
Jizzakh,Jizzakh,,Central Asia,Uzbekistan,Pacific Asia,3531
Santa Fe,Nuevo México,87505,West of USA,United States,North America,3532
Reading,Pensilvania,19601,East of USA,United States,North America,3533
Girga,Suhaj,,North Africa,Egypt,Africa,3534
Halifax,Nueva Escocia,,Canada,Canada,North America,3535
Be'er Sheva,Meridional,,West Asia,Israel,Pacific Asia,3536
Umraniye,Estambul,,West Asia,Turkey,Pacific Asia,3537
Sliven,Sliven,,Eastern Europe,Bulgaria,Europe,3538
Berrechid,Chauía-Uardiga,,North Africa,Morocco,Africa,3539
Rafsanjan,Kerman,,South Asia,Iran,Pacific Asia,3540
Igurusi,Mbeya,,East Africa,Tanzania,Africa,3541
Isparta,Isparta,,West Asia,Turkey,Pacific Asia,3542
Rize,Rize,,West Asia,Turkey,Pacific Asia,3543
Pietermaritzburg,KwaZulu-Natal,,Southern Africa,South Africa,Africa,3544
Gusau,Zamfara,,West Africa,Nigeria,Africa,3545
Shahriar,Teherán,,South Asia,Iran,Pacific Asia,3546
Bata,Litoral,,Central Africa,Equatorial Guinea,Africa,3547
Melitopol,Zaporiyia,,Eastern Europe,Ukraine,Europe,3548
Borazjan,Bushehr,,South Asia,Iran,Pacific Asia,3549
Baqubah,Diala,,West Asia,Iraq,Pacific Asia,3550
Ar Raqa,Ar Raqa,,West Asia,Syria,Pacific Asia,3551
Tanta,Gharbia,,North Africa,Egypt,Africa,3552
Stakhanov,Lugansk,,Eastern Europe,Ukraine,Europe,3553
Al Khums,Al Marqab,,North Africa,Libya,Africa,3554
Osh,Osh,,Central Asia,Kyrgyzstan,Pacific Asia,3555
Cape Coast,Central,,West Africa,Ghana,Africa,3556
Tokat,Tokat,,West Asia,Turkey,Pacific Asia,3557
Nal'chik,Kabardia-Balkaria,,Eastern Europe,Russia,Europe,3558
Usak,Usak,,West Asia,Turkey,Pacific Asia,3559
Deva,Hunedoara,,Eastern Europe,Romania,Europe,3560
Mufulira,Copperbelt,,East Africa,Zambia,Africa,3561
Khemisset,Rabat-Salé-Zemur-Zaer,,North Africa,Morocco,Africa,3562
Kuwait City,Al Asimah,,West Asia,Kuwait,Pacific Asia,3563
Mason,Ohio,45040,East of USA,United States,North America,3564
San Clemente,California,92672,West of USA,United States,North America,3565
Arlington Heights,Illinois,60004,US Center,United States,North America,3566
Fort Collins,Colorado,80525,West of USA,United States,North America,3567
North Miami,Florida,33161,South of  USA,United States,North America,3568
Twin Falls,Idaho,83301,West of USA,United States,North America,3569
Rancho Cucamonga,California,91730,West of USA,United States,North America,3570
San José de Guanipa,Anzoátegui,,South America,Venezuela,Latin America,3571
Itamaraju,Bahía,,South America,Brazil,Latin America,3572
Tatuí,São Paulo,,South America,Brazil,Latin America,3573
Coari,Amazonas,,South America,Brazil,Latin America,3574
Senhor do Bonfim,Bahía,,South America,Brazil,Latin America,3575
Poços de Caldas,Minas Gerais,,South America,Brazil,Latin America,3576
Camaragibe,Pernambuco,,South America,Brazil,Latin America,3577
Mérida,Mérida,,South America,Venezuela,Latin America,3578
Chevilly-Larue,Isla de Francia,,Western Europe,France,Europe,3579
Chiclana de la Frontera,Andalucía,,Southern Europe,Spain,Europe,3580
Cuneo,Piamonte,,Southern Europe,Italy,Europe,3581
Upplands Väsby,Estocolmo,,Northern Europe,Sweden,Europe,3582
Visalia,California,93277,West of USA,United States,North America,3583
North Charleston,Carolina del Sur,29406,South of  USA,United States,North America,3584
Thousand Oaks,California,91360,West of USA,United States,North America,3585
Draper,Utah,84020,West of USA,United States,North America,3586
Oak Park,Michigan,48237,US Center,United States,North America,3587
Kirkwood,Misuri,63122,US Center,United States,North America,3588
Deltona,Florida,32725,South of  USA,United States,North America,3589
Danville,Illinois,61832,US Center,United States,North America,3590
Carol Stream,Illinois,60188,US Center,United States,North America,3591
Tinley Park,Illinois,60477,US Center,United States,North America,3592
Conroe,Texas,77301,US Center,United States,North America,3593
San Mateo,California,94403,West of USA,United States,North America,3594
Missouri City,Texas,77489,US Center,United States,North America,3595
Billings,Montana,59102,West of USA,United States,North America,3596
Murray,Kentucky,42071,South of  USA,United States,North America,3597
Jamestown,Nueva York,14701,East of USA,United States,North America,3598
Coachella,California,92236,West of USA,United States,North America,3599
South Bend,Indiana,46614,US Center,United States,North America,3600
Auburn,Washington,98002,West of USA,United States,North America,3601
Appleton,Wisconsin,54915,US Center,United States,North America,3602
Whakatane,Bay of Plenty,,Oceania,New Zealand,Pacific Asia,3603
San Pedro,Calabarzón,,Southeast Asia,Philippines,Pacific Asia,3604
Cox’s Bāzār,Chittagong,,South Asia,Bangladesh,Pacific Asia,3605
Yongchuan,Chongqing,,Eastern Asia,China,Pacific Asia,3606
Zaoyang,Hubei,,Eastern Asia,China,Pacific Asia,3607
Rizhao,Shandong,,Eastern Asia,China,Pacific Asia,3608
Tsukuba,Ibaraki,,Eastern Asia,Japan,Pacific Asia,3609
Luanshya,Copperbelt,,East Africa,Zambia,Africa,3610
Dartford,Inglaterra,,Northern Europe,United Kingdom,Europe,3611
Stadtlohn,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,3612
Teramo,Abruzos,,Southern Europe,Italy,Europe,3613
Louviers,Normandía,,Western Europe,France,Europe,3614
Cercola,Campania,,Southern Europe,Italy,Europe,3615
Allauch,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,3616
Bracknell,Inglaterra,,Northern Europe,United Kingdom,Europe,3617
Rosenheim,Bavaria,,Western Europe,Germany,Europe,3618
Casoria,Campania,,Southern Europe,Italy,Europe,3619
Facatativá,Cundinamarca,,South America,Colombia,Latin America,3620
La Pintana,Santiago de Chile,,South America,Chile,Latin America,3621
Itapeva,São Paulo,,South America,Brazil,Latin America,3622
Musoma,Mara,,East Africa,Tanzania,Africa,3623
Damanhur,Al Buhayrah,,North Africa,Egypt,Africa,3624
Shumen,Shumen,,Eastern Europe,Bulgaria,Europe,3625
Gyula,Békés,,Eastern Europe,Hungary,Europe,3626
Sorriso,Mato Grosso,,South America,Brazil,Latin America,3627
Ordu,Ordu,,West Asia,Turkey,Pacific Asia,3628
Jiaxing,Zhejiang,,Eastern Asia,China,Pacific Asia,3629
Phuntsholing,Chukha,,South Asia,Bhutan,Pacific Asia,3630
Sanming,Fujian,,Eastern Asia,China,Pacific Asia,3631
Suceava,Suceava,,Eastern Europe,Romania,Europe,3632
Pazardzhik,Pazardzhik,,Eastern Europe,Bulgaria,Europe,3633
Focsani,Vrancea,,Eastern Europe,Romania,Europe,3634
San Carlos del Zulia,Zulia,,South America,Venezuela,Latin America,3635
Barra do Piraí,Río de Janeiro,,South America,Brazil,Latin America,3636
Kazerun,Fars,,South Asia,Iran,Pacific Asia,3637
Kawaguchi,Chiba,,Eastern Asia,Japan,Pacific Asia,3638
Taldyqorghan,Almaty,,Central Asia,Kazakhstan,Pacific Asia,3639
Bhilwara,Rajastán,,South Asia,India,Pacific Asia,3640
Bharatpur,Rajastán,,South Asia,India,Pacific Asia,3641
Ghaziabad,Uttar Pradesh,,South Asia,India,Pacific Asia,3642
Park Ridge,Illinois,60068,US Center,United States,North America,3643
Canton,Michigan,48187,US Center,United States,North America,3644
Holyoke,Massachusetts,1040,East of USA,United States,North America,3645
Romeoville,Illinois,60441,US Center,United States,North America,3646
Independence,Misuri,64055,US Center,United States,North America,3647
Lubango,Huila,,Central Africa,Angola,Africa,3648
Hadera,Haifa,,West Asia,Israel,Pacific Asia,3649
Ormond Beach,Florida,32174,South of  USA,United States,North America,3650
Toliara,Atsimo-Andrefana,,East Africa,Madagascar,Africa,3651
Stafford,Inglaterra,,Northern Europe,United Kingdom,Europe,3652
Kortrijk,Flanders Occidental,,Western Europe,Belgium,Europe,3653
Hardenberg,Overijssel,,Western Europe,Netherlands,Europe,3654
Junín,Buenos Aires (provincia),,South America,Argentina,Latin America,3655
Dzhezkazgan,Karagandá,,Central Asia,Kazakhstan,Pacific Asia,3656
Kita-ku,Osaka,,Eastern Asia,Japan,Pacific Asia,3657
Latur,Maharashtra,,South Asia,India,Pacific Asia,3658
Yuncheng,Shanxi,,Eastern Asia,China,Pacific Asia,3659
Bingöl,Bingöl,,West Asia,Turkey,Pacific Asia,3660
New Delhi,Delhi,,South Asia,India,Pacific Asia,3661
Laurel,Maryland,20707,East of USA,United States,North America,3662
Bellingham,Washington,98226,West of USA,United States,North America,3663
Ponteareas,Galicia,,Southern Europe,Spain,Europe,3664
Gombe,Gombe,,West Africa,Nigeria,Africa,3665
Buriticupu,Marañón,,South America,Brazil,Latin America,3666
Piotrkow Trybunalski,Lodz,,Eastern Europe,Poland,Europe,3667
Boksburg,Gauteng,,Southern Africa,South Africa,Africa,3668
Koumra,Mandoul,,Central Africa,Chad,Africa,3669
Villeneuve-Saint-Georges,Isla de Francia,,Western Europe,France,Europe,3670
Cambrai,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,3671
Karaman,Karaman,,West Asia,Turkey,Pacific Asia,3672
Torbat-e Heydariyeh,Jorasán Razaví,,South Asia,Iran,Pacific Asia,3673
Roseville,Michigan,48066,US Center,United States,North America,3674
Fulda,Hesse,,Western Europe,Germany,Europe,3675
Javanrud,Kermanshah,,South Asia,Iran,Pacific Asia,3676
Sapele,Delta,,West Africa,Nigeria,Africa,3677
Kara,Kara,,West Africa,Togo,Africa,3678
Gatineau,Quebec,,Canada,Canada,North America,3679
Czestochowa,Silesia,,Eastern Europe,Poland,Europe,3680
Cubuk,Ankara,,West Asia,Turkey,Pacific Asia,3681
East Orange,Nueva Jersey,7017,East of USA,United States,North America,3682
El Cajon,California,92020,West of USA,United States,North America,3683
